province_name,district_name,prov_norm,dist_norm,treecover_pct,model_potential_treecover_pct,treecover_gap_pct,area_ha,trees_needed
Manisa,Kula,manisa,kula,0.0,6.487917361111115,6.487917361111115,93400.61313145416,3029877
Manisa,Köprübaşı,manisa,köprübaşı,0.0,7.172321388888898,7.172321388888898,32192.392576856284,1154471
Manisa,Kırkağaç,manisa,kırkağaç,1.21,8.068566111111133,6.858566111111133,54265.98974517752,1860934
Manisa,Merkez,manisa,merkez,0.0,6.735159583333327,6.735159583333327,117589.95895430872,3959936
Manisa,Salihli,manisa,salihli,0.07,7.175767222222233,7.105767222222233,125292.75305407164,4451506
Manisa,Saruhanlı,manisa,saruhanlı,0.0,8.038368888888911,8.038368888888911,85197.64197062934,3424250
Manisa,Sarıgöl,manisa,sarıgöl,0.0,6.450672777777772,6.450672777777772,31051.51914664979,1001516
Manisa,Selendi,manisa,selendi,0.0,21.952114166666693,21.952114166666693,68044.34010372148,7468586
Manisa,Soma,manisa,soma,0.0,8.024884166666688,8.024884166666688,79955.53058388691,3208169
Manisa,Turgutlu,manisa,turgutlu,0.0,6.728774861111104,6.728774861111104,43444.75331838237,1461650
Mardin,Dargeçit,mardin,dargeçit,0.0,6.97840986111113,6.97840986111113,64670.996763649855,2256504
Mardin,Derik,mardin,derik,0.0,6.428511527777787,6.428511527777787,148062.60921647426,4759111
Mardin,Kızıltepe,mardin,kızıltepe,0.0,6.771861527777782,6.771861527777782,163141.18714651227,5523848
Mardin,Mazıdağı,mardin,mazıdağı,0.0,21.786311250000022,21.786311250000022,98644.29715505562,10745477
Mardin,Merkez,mardin,merkez,0.0,21.817200833333356,21.817200833333356,124168.51872216976,13545048
Mardin,Midyat,mardin,midyat,0.0,6.552614305555569,6.552614305555569,121467.62915981164,3979653
Mardin,Nusaybin,mardin,nusaybin,0.0,6.938985694444467,6.938985694444467,151948.76987926385,5271852
Mardin,Savur,mardin,savur,0.0,21.814184166666692,21.814184166666692,132154.7849949533,14414244
Mardin,Yeşilli,mardin,yeşilli,0.0,21.817200833333356,21.817200833333356,6175.910620492877,673705
Mardin,Ömerli,mardin,ömerli,0.0,6.553397638888902,6.553397638888902,43485.208064565224,1424879
Mersin,Anamur,mersin,anamur,25.83,26.112542794913303,0.28254279491330436,132261.61004806042,186848
Mersin,Aydıncık,mersin,aydıncık,34.36,31.66668818472776,0.0,37084.07506723827,0
Mersin,Bozyazı,mersin,bozyazı,16.98,16.658318783970675,0.0,57878.801320647,0
Mersin,Erdemli,mersin,erdemli,0.0,6.27868375,6.27868375,214832.46736186632,6744326
Mersin,Gülnar,mersin,gülnar,0.31,7.117482916666685,6.807482916666685,131176.84189459527,4464921
Mersin,Merkez,mersin,merkez,18.4,20.660498647972346,2.260498647972348,175843.57326691927,1987471
Mersin,Mut,mersin,mut,0.0,7.093068333333349,7.093068333333349,272453.46999331185,9662655
Mersin,Silifke,mersin,silifke,0.0,7.364784722222243,7.364784722222243,267142.6116649673,9837239
Mersin,Tarsus,mersin,tarsus,0.0,7.366474861111119,7.366474861111119,163668.90927439914,6028315
Mersin,Çamlıyayla,mersin,çamlıyayla,11.77,13.601214269179845,1.8312142691798456,69875.03899224628,639781
Mugla,Bodrum,mugla,bodrum,38.04,38.86115871597174,0.8211587159717411,62857.88444962083,258081
Mugla,Dalaman,mugla,dalaman,28.21,28.978700610778105,0.7687006107781045,62160.79760518987,238915
Mugla,Datça,mugla,datça,0.84,7.94196388888889,7.10196388888889,43591.281578246395,1547919
Mugla,Fethiye,mugla,fethiye,1.33,6.342305277777779,5.012305277777779,286680.1290112053,7184642
Mugla,Kavaklıdere,mugla,kavaklıdere,52.15,51.09168242768564,0.0,40686.18537925909,0
Mugla,Köyceğiz,mugla,köyceğiz,62.67,65.62940440397838,2.9594044039783824,161362.13029159667,2387679
Mugla,Marmaris,mugla,marmaris,58.46,62.13828819462466,3.678288194624656,83283.78735265869,1531709
Mugla,Merkez,mugla,merkez,3.15,8.760738611111119,5.610738611111119,169899.47565971664,4766308
Mugla,Milas,mugla,milas,0.0,9.78799000000001,9.78799000000001,212185.1328598818,10384330
Mugla,Ortaca,mugla,ortaca,72.01,65.65447315397842,0.0,25781.723057196807,0
Mugla,Ula,mugla,ula,61.54,65.10402704286743,3.56402704286743,43076.74190277192,767633
Mugla,Yatağan,mugla,yatağan,1.59,7.460481944444464,5.870481944444464,91692.16101632851,2691386
Mus,Bulanık,mus,bulanık,0.0,7.021091250000013,7.021091250000013,171370.46171729823,6016038
