province_name,district_name,lat,lon,avg_temp_10yr,avg_precip_10yr,temp_std_10yr,precip_std_10yr,temp_min_10yr,temp_max_10yr
Agri,Diyadin,39.47784231622719,43.61747733837812,7.122692307692307,0.0,0.5620035832745305,0.0,5.9715384615384615,7.894615384615384
Agri,Doğubeyazıt,39.57772620465168,44.0361939897038,7.122692307692307,0.0,0.5620035832745305,0.0,5.9715384615384615,7.894615384615384
Agri,Eleşkirt,39.82510285619879,42.691230264416106,6.1047692307692305,0.0,0.700058117245538,0.0,4.671538461538462,7.063076923076924
Agri,Hamur,39.50133553495088,43.08810174876008,6.332769230769231,0.0,0.6654654068830729,0.0,5.067692307692307,7.26
Agri,Merkez,39.81191794435278,43.17243541088944,6.893307692307692,0.0,0.704550630585563,0.0,5.426153846153847,7.7869230769230775
Agri,Patnos,39.21661251611671,42.91331429708272,9.91876923076923,0.0,0.6686945685703618,0.0,8.704615384615384,10.996153846153845
Agri,Taşlıçay,39.58959087812761,43.38477277992072,6.332769230769231,0.0,0.6654654068830729,0.0,5.067692307692307,7.26
Agri,Tutak,39.50821002149996,42.72018174758034,8.159846153846155,0.0,0.7276425056592538,0.0,6.732307692307693,9.181538461538462
Aksaray,Ağaçören,38.65139432761589,33.840663178323666,12.95130769230769,0.0,0.5339685627782814,0.0,12.36153846153846,13.98923076923077
Aksaray,Eskil,38.21935992680877,33.422025001399746,12.38623076923077,0.0,0.5334556627459429,0.0,11.733076923076924,13.330769230769231
Aksaray,Gülağaç,38.36295091512031,34.320609678027004,11.483692307692307,0.0,0.5182836946747221,0.0,10.930769230769231,12.433846153846153
Aksaray,Güzelyurt,38.23092826804516,34.32282038107879,10.965461538461538,0.0,0.4828183272687713,0.0,10.44076923076923,11.807692307692308
Aksaray,Merkez,38.284408606216736,33.86553589635082,12.95130769230769,0.0,0.5339685627782814,0.0,12.36153846153846,13.98923076923077
Aksaray,Ortaköy,38.61718846424526,34.13302931631731,11.483692307692307,0.0,0.5182836946747221,0.0,10.930769230769231,12.433846153846153
Aksaray,Sarıyahşi,38.85773237788003,34.037252769632495,12.073692307692308,0.0,0.5420807308304482,0.0,11.50923076923077,13.062307692307693
Amasya,Göynücek,40.35867238447269,35.538375598933854,11.840923076923078,0.0,0.6132659897854134,0.0,11.196153846153846,12.876153846153848
Amasya,Gümüşhacıköy,40.909698544032864,35.21062233479086,10.710461538461539,0.0,0.648312044898762,0.0,9.966923076923077,11.74076923076923
Amasya,Hamamözü,40.76004829681186,35.12070432415393,10.710461538461539,0.0,0.648312044898762,0.0,9.966923076923077,11.74076923076923
Amasya,Merkez,40.608305141592574,35.897315177085645,11.840923076923078,0.0,0.6132659897854134,0.0,11.196153846153846,12.876153846153848
Amasya,Merzifon,40.81784169512704,35.45417707392841,11.096384615384615,0.0,0.6449032515139623,0.0,10.367692307692307,12.146153846153847
Amasya,Suluova,40.77809402019211,35.74691043699064,11.096384615384615,0.0,0.6449032515139623,0.0,10.367692307692307,12.146153846153847
Amasya,Taşova,40.7649725578992,36.28549777548066,11.876615384615384,0.0,0.6192050427314976,0.0,11.225384615384616,12.900769230769232
Ankara,Akyurt,40.06083150250431,33.16136031074967,10.793923076923075,0.0,0.5866895784032375,0.0,10.166153846153845,11.693846153846152
Ankara,Altındağ,39.983391752880046,32.99614538832616,10.793923076923075,0.0,0.5866895784032375,0.0,10.166153846153845,11.693846153846152
Ankara,Ayaş,40.00834633116306,32.291128093221246,11.67453846153846,0.0,0.5672454927513135,0.0,11.088461538461539,12.556153846153848
Ankara,Bala,39.50941940602818,33.09593000372795,11.650384615384615,0.0,0.5614393133403667,0.0,11.033076923076923,12.556923076923077
Ankara,Beypazarı,40.14862692150746,31.92869130103712,11.950384615384616,0.0,0.5824038523273911,0.0,11.316923076923077,12.839230769230769
Ankara,Elmadağ,39.877574921492126,33.30015144879477,10.793923076923075,0.0,0.5866895784032375,0.0,10.166153846153845,11.693846153846152
Ankara,Etimesgut,39.910108075926935,32.62595591899054,11.67453846153846,0.0,0.5672454927513135,0.0,11.088461538461539,12.556153846153848
Ankara,Evren,38.97881429988725,33.822783442093375,12.073692307692308,0.0,0.5420807308304482,0.0,11.50923076923077,13.062307692307693
Ankara,Gölbaşı,39.64262116121575,32.81282201919034,11.650384615384615,0.0,0.5614393133403667,0.0,11.033076923076923,12.556923076923077
Ankara,Güdül,40.214076700269146,32.241936758790615,11.67453846153846,0.0,0.5672454927513135,0.0,11.088461538461539,12.556153846153848
Ankara,Haymana,39.3185192771997,32.59356523139481,11.805076923076921,0.0,0.5426906207004014,0.0,11.214615384615383,12.687692307692307
Ankara,Kalecik,40.15854406716938,33.4550388144467,11.861307692307694,0.0,0.5878276626246383,0.0,11.203846153846154,12.798461538461538
Ankara,Kazan,40.14352830725688,32.649665570911395,11.67453846153846,0.0,0.5672454927513135,0.0,11.088461538461539,12.556153846153848
Ankara,Keçiören,40.05386004648713,32.8264983455073,10.793923076923075,0.0,0.5866895784032375,0.0,10.166153846153845,11.693846153846152
Ankara,Kızılcahamam,40.44366479041166,32.66369741089628,8.673538461538461,0.0,0.6280464687138253,0.0,8.009230769230768,9.563846153846153
Ankara,Mamak,39.8676408733446,33.0102161889436,10.793923076923075,0.0,0.5866895784032375,0.0,10.166153846153845,11.693846153846152
Ankara,Nallıhan,40.1817599533106,31.31642733462549,11.665692307692307,0.0,0.6048339354028175,0.0,10.94,12.566153846153847
Ankara,Polatlı,39.51473840231554,32.16931883763952,12.16376923076923,0.0,0.5578342230280683,0.0,11.45923076923077,13.047692307692309
Ankara,Sincan,39.95395828425514,32.50073789721857,11.67453846153846,0.0,0.5672454927513135,0.0,11.088461538461539,12.556153846153848
Ankara,Yenimahalle,39.88426464534916,32.656541104633305,11.67453846153846,0.0,0.5672454927513135,0.0,11.088461538461539,12.556153846153848
Ankara,Çamlıdere,40.46454722820688,32.44177848760462,8.673538461538461,0.0,0.6280464687138253,0.0,8.009230769230768,9.563846153846153
Ankara,Çankaya,39.87827862418089,32.83355417906906,10.793923076923075,0.0,0.5866895784032375,0.0,10.166153846153845,11.693846153846152
Ankara,Çubuk,40.26714035972231,33.023156870220085,9.277692307692309,0.0,0.6135777962341518,0.0,8.695384615384615,10.157692307692308
Ankara,Şultan Koçhisar,38.95369175839502,33.54901653806994,12.073692307692308,0.0,0.5420807308304482,0.0,11.50923076923077,13.062307692307693
Antalya,Akseki,37.05337569574966,31.84793022353168,12.456538461538461,0.0,0.41268547719791665,0.0,11.777692307692309,13.133076923076924
Antalya,Alanya,36.58755447429034,32.20195394994232,13.28976923076923,0.0,0.39281918222978807,0.0,12.74076923076923,14.006923076923076
Antalya,Elmalı,36.73600392488861,29.888323981747423,14.793307692307692,0.0,0.4140315172838962,0.0,14.033076923076923,15.296923076923076
Antalya,Finike,36.433421276640615,30.030913037455424,14.793307692307692,0.0,0.4140315172838962,0.0,14.033076923076923,15.296923076923076
Antalya,Gazipaşa,36.324611298064006,32.48116908352812,13.28976923076923,0.0,0.39281918222978807,0.0,12.74076923076923,14.006923076923076
Antalya,Gündoğmuş,36.82195222023363,32.07490729446956,12.456538461538461,0.0,0.41268547719791665,0.0,11.777692307692309,13.133076923076924
Antalya,Kale,36.27521195349218,29.91074540485377,14.793307692307692,0.0,0.4140315172838962,0.0,14.033076923076923,15.296923076923076
Antalya,Kaş,36.38076218333008,29.59879260959424,17.102461538461537,0.0,0.3872966031055788,0.0,16.482307692307693,17.58076923076923
Antalya,Kemer,36.53692594043173,30.47499352810554,19.762538461538462,0.0,0.3444232236681679,0.0,19.233076923076922,20.321538461538463
Antalya,Korkuteli,37.052451088405626,30.17773457501594,11.057230769230769,0.0,0.45680582109404483,0.0,10.134615384615385,11.68153846153846
Antalya,Kumluca,36.52403466324749,30.285552538674835,14.793307692307692,0.0,0.4140315172838962,0.0,14.033076923076923,15.296923076923076
Antalya,Manavgat,37.02317371687421,31.369192334049977,17.20092307692308,0.0,0.4111875330998326,0.0,16.426153846153845,17.893076923076926
Antalya,Merkez,36.9786028896458,30.636246147678914,17.901615384615386,0.0,0.43725977907694774,0.0,16.995384615384616,18.58230769230769
Antalya,Serik,37.09598692978779,31.01540241806837,17.20092307692308,0.0,0.4111875330998326,0.0,16.426153846153845,17.893076923076926
Antalya,İbradi,37.14851236840038,31.562885254674363,12.456538461538461,0.0,0.41268547719791665,0.0,11.777692307692309,13.133076923076924
Ardahan,Damal,41.36154681558827,42.84665621766167,5.827230769230769,0.0,0.6410641219219148,0.0,4.838461538461539,6.896153846153846
Ardahan,Göle,40.83735017508182,42.62810865420469,4.712692307692308,0.0,0.5914866381665101,0.0,3.5300000000000002,5.64
Ardahan,Hanak,41.26082553068453,42.77275395307841,6.276076923076923,0.0,0.6033330009697561,0.0,5.116923076923077,7.29
Ardahan,Merkez,41.06458364029876,42.69550814036295,4.712692307692308,0.0,0.5914866381665101,0.0,3.5300000000000002,5.64
Ardahan,Posof,41.46922105274512,42.68965833449572,6.276076923076923,0.0,0.6033330009697561,0.0,5.116923076923077,7.29
Ardahan,Çıldır,41.15692433888374,43.096649142856286,4.444461538461538,0.0,0.6048823707513382,0.0,3.338461538461538,5.451538461538462
Artvin,Ardanuç,41.08845699117457,42.139992832460976,6.7393846153846155,0.0,0.60953132964155,0.0,5.616153846153846,7.722307692307693
Artvin,Arhavi,41.234358992715286,41.354120682807874,6.339384615384615,0.0,0.6084940940213872,0.0,5.382307692307692,7.4399999999999995
Artvin,Borçka,41.38063140246368,41.78063321095909,10.986538461538462,0.0,0.5734147745010084,0.0,10.076923076923077,12.067692307692308
Artvin,Hopa,41.39857627073446,41.47175452158588,16.857999999999997,0.0,0.5583620735044645,0.0,16.252307692307692,17.953846153846154
Artvin,Merkez,41.143545773569386,41.82901130223146,6.7393846153846155,0.0,0.60953132964155,0.0,5.616153846153846,7.722307692307693
Artvin,Murgul,41.19840028946911,41.53577204382872,6.339384615384615,0.0,0.6084940940213872,0.0,5.382307692307692,7.4399999999999995
Artvin,Yusufeli,40.832995051529046,41.580932988190895,6.7393846153846155,0.0,0.60953132964155,0.0,5.616153846153846,7.722307692307693
Artvin,Şavşat,41.32293418726509,42.30327959855192,6.276076923076923,0.0,0.6033330009697561,0.0,5.116923076923077,7.29
Aydin,Bozdoğan,37.666451459721365,28.41058689511569,15.995461538461537,0.0,0.388890167181143,0.0,15.252307692307692,16.55076923076923
Aydin,Buharkent,37.99635726879021,28.79191954779428,15.060692307692307,0.0,0.5013162753088579,0.0,14.04076923076923,15.756153846153847
Aydin,Didim,37.43872549178572,27.306272881738938,18.246615384615385,0.0,0.4057888479075375,0.0,17.526153846153846,18.88153846153846
Aydin,Germencik,37.89078950931182,27.558021996713787,17.42823076923077,0.0,0.4164757827059554,0.0,16.693846153846156,18.155384615384616
Aydin,Karacasu,37.73597394836834,28.677807129558605,14.587153846153845,0.0,0.4443481067515661,0.0,13.68,15.177692307692308
Aydin,Karpuzlu,37.54116061913673,27.81128830620832,18.246615384615385,0.0,0.4057888479075375,0.0,17.526153846153846,18.88153846153846
Aydin,Koçarlı,37.69146602471111,27.692614036388225,18.246615384615385,0.0,0.4057888479075375,0.0,17.526153846153846,18.88153846153846
Aydin,Kuyucak,37.95516177755434,28.64135225677836,15.060692307692307,0.0,0.5013162753088579,0.0,14.04076923076923,15.756153846153847
Aydin,Kuşadası,37.8081319155238,27.31028066834257,17.42823076923077,0.0,0.4164757827059554,0.0,16.693846153846156,18.155384615384616
Aydin,Köşk,37.94265578572072,28.106744916294183,15.998384615384614,0.0,0.4350973728556371,0.0,15.157692307692308,16.673846153846153
Aydin,Merkez,37.86075951401231,27.948734337676992,15.998384615384614,0.0,0.4350973728556371,0.0,15.157692307692308,16.673846153846153
Aydin,Nazilli,37.96473526911057,28.43721646850949,15.998384615384614,0.0,0.4350973728556371,0.0,15.157692307692308,16.673846153846153
Aydin,Sultanhisar,37.92034779543816,28.231412165090305,15.998384615384614,0.0,0.4350973728556371,0.0,15.157692307692308,16.673846153846153
Aydin,Söke,37.647109966191024,27.384176272092937,18.246615384615385,0.0,0.4057888479075375,0.0,17.526153846153846,18.88153846153846
Aydin,Yenipazar,37.7914172872304,28.195918284164623,15.998384615384614,0.0,0.4350973728556371,0.0,15.157692307692308,16.673846153846153
Aydin,Çine,37.61060540977861,28.03408165824508,15.995461538461537,0.0,0.388890167181143,0.0,15.252307692307692,16.55076923076923
Aydin,İncirliova,37.8822378565446,27.74127118760321,17.42823076923077,0.0,0.4164757827059554,0.0,16.693846153846156,18.155384615384616
Balikesir,Ayvalık,39.28466087583266,26.792423761682542,15.716230769230767,0.0,0.4265659474932506,0.0,15.185384615384615,16.423846153846153
Balikesir,Balya,39.78847988083118,27.57191199218876,14.640384615384615,0.0,0.4344704016553147,0.0,14.066153846153846,15.326153846153847
Balikesir,Bandırma,40.27576757832982,27.99025271685525,16.112615384615385,0.0,0.3944720254082887,0.0,15.413076923076924,16.636153846153846
Balikesir,Bigadiç,39.41755345537736,28.221024615823275,14.068692307692308,0.0,0.5044265659348006,0.0,13.392307692307693,14.866923076923078
Balikesir,Burhaniye,39.45920996324414,27.02603342384482,15.716230769230767,0.0,0.4265659474932506,0.0,15.185384615384615,16.423846153846153
Balikesir,Dursunbey,39.51932445034296,28.63440987235684,12.234923076923076,0.0,0.5620003018242019,0.0,11.49076923076923,13.032307692307693
Balikesir,Edremit,39.67256717145215,26.936136500967603,15.716230769230767,0.0,0.4265659474932506,0.0,15.185384615384615,16.423846153846153
Balikesir,Erdek,40.46009732666961,27.85331402063123,16.112615384615385,0.0,0.3944720254082887,0.0,15.413076923076924,16.636153846153846
Balikesir,Gömeç,39.37739701505705,26.91375543929803,15.716230769230767,0.0,0.4265659474932506,0.0,15.185384615384615,16.423846153846153
Balikesir,Gönen,40.11830801899844,27.649882885351342,14.640384615384615,0.0,0.4344704016553147,0.0,14.066153846153846,15.326153846153847
Balikesir,Havran,39.60364307800635,27.20732911027484,14.071692307692308,0.0,0.46329094636760765,0.0,13.443076923076923,14.833846153846155
Balikesir,Kepsut,39.69367118029154,28.24739263244854,14.068692307692308,0.0,0.5044265659348006,0.0,13.392307692307693,14.866923076923078
Balikesir,Manyas,40.04799126617292,27.93686534874738,15.04353846153846,0.0,0.47022847552854163,0.0,14.410769230769231,15.726153846153846
Balikesir,Marmara,40.585202255536935,27.60406049315168,16.123153846153848,0.0,0.3857046882122066,0.0,15.496153846153845,16.754615384615384
Balikesir,Merkez,39.63927431501591,27.86980579209771,14.068692307692308,0.0,0.5044265659348006,0.0,13.392307692307693,14.866923076923078
Balikesir,Savaştepe,39.44011441832669,27.64335058865109,14.071692307692308,0.0,0.46329094636760765,0.0,13.443076923076923,14.833846153846155
Balikesir,Susurluk,39.90541501642517,28.1324834439502,15.04353846153846,0.0,0.47022847552854163,0.0,14.410769230769231,15.726153846153846
Balikesir,Sındırgı,39.222190787600496,28.262462628161344,14.494384615384615,0.0,0.5099544332559242,0.0,13.776923076923076,15.34769230769231
Balikesir,İvrindi,39.52020781909714,27.42219769391825,14.071692307692308,0.0,0.46329094636760765,0.0,13.443076923076923,14.833846153846155
Bartın,Amasra,41.69962438705989,32.39816122067383,12.009076923076922,0.0,0.6578823437152389,0.0,11.253076923076922,13.023076923076925
Bartın,Kurucaşile,41.77097556484541,32.60701297194384,15.63623076923077,0.0,0.4151126761004813,0.0,14.977692307692308,16.182307692307692
Bartın,Merkez,41.51995871820567,32.35264385246661,12.009076923076922,0.0,0.6578823437152389,0.0,11.253076923076922,13.023076923076925
Bartın,Ulus,41.49845072851228,32.62726106699648,12.009076923076922,0.0,0.6578823437152389,0.0,11.253076923076922,13.023076923076925
Batman,Beşiri,37.90578816185334,41.41578840592358,16.702076923076923,0.0,0.5257295797827188,0.0,15.946153846153846,17.543076923076924
Batman,Gercüş,37.646208635038064,41.32341591074757,16.631076923076925,0.0,0.4948820511757687,0.0,16.073076923076922,17.37923076923077
Batman,Hasankeyf,37.7209098769813,41.53311306910117,16.631076923076925,0.0,0.4948820511757687,0.0,16.073076923076922,17.37923076923077
Batman,Kozluk,38.184063339961206,41.47414634410836,16.702076923076923,0.0,0.5257295797827188,0.0,15.946153846153846,17.543076923076924
Batman,Merkez,37.84771126621445,41.21536293987241,16.702076923076923,0.0,0.5257295797827188,0.0,15.946153846153846,17.543076923076924
Batman,Sason,38.3943554434389,41.4281983243224,12.353076923076923,0.0,0.5781867641634321,0.0,11.42153846153846,13.326153846153847
Bayburt,Aydıntepe,40.40667921617266,40.15511795744583,4.144692307692308,0.0,0.6919234878825099,0.0,3.0038461538461543,5.173846153846155
Bayburt,Demirözü,40.08685141603207,39.84707324466413,6.764538461538462,0.0,0.732808441342502,0.0,5.470769230769231,7.763076923076923
Bayburt,Merkez,40.2352630521446,40.31728489231579,6.183999999999999,0.0,0.6828963147695541,0.0,4.941538461538462,7.121538461538462
Bilecik,Bozüyük,39.84992848888314,29.925561875402074,12.113923076923076,0.0,0.6190639420653965,0.0,11.277692307692307,12.958461538461536
Bilecik,Gölpazarı,40.28690173180294,30.32822269585516,11.427538461538461,0.0,0.6390733141468986,0.0,10.700769230769232,12.346153846153847
Bilecik,Merkez,40.1837370283268,29.950545143641925,12.113923076923076,0.0,0.6190639420653965,0.0,11.277692307692307,12.958461538461536
Bilecik,Osmaneli,40.39133380080488,29.984592922439184,12.633230769230769,0.0,0.6183053338477378,0.0,11.878461538461538,13.464615384615383
Bilecik,Pazaryeri,40.02805292032088,29.836646567904165,12.113923076923076,0.0,0.6190639420653965,0.0,11.277692307692307,12.958461538461536
Bilecik,Söğüt,40.03626354266386,30.22700251571993,12.113923076923076,0.0,0.6190639420653965,0.0,11.277692307692307,12.958461538461536
Bilecik,Yenipazar,40.22256868135607,30.562069341546472,11.749461538461539,0.0,0.6367316746554497,0.0,10.920769230769231,12.642307692307693
Bilecik,İnhisar,40.054477028029766,30.43329126784049,11.749461538461539,0.0,0.6367316746554497,0.0,10.920769230769231,12.642307692307693
Bingöl,Adaklı,39.265352976556414,40.59994391949918,6.274153846153846,0.0,0.6001061926626468,0.0,5.296153846153846,7.106923076923077
Bingöl,Genç,38.67999604907165,40.67194136696366,13.295615384615385,0.0,0.5313988647444373,0.0,12.476923076923075,14.17153846153846
Bingöl,Karlıova,39.28813763980579,40.97943516388019,5.568923076923077,0.0,0.5959036364918582,0.0,4.5,6.38
Bingöl,Kiğı,39.280683666876456,40.34613229747032,6.274153846153846,0.0,0.6001061926626468,0.0,5.296153846153846,7.106923076923077
Bingöl,Merkez,38.95653538140768,40.5767001518924,9.260384615384615,0.0,0.5814656773970373,0.0,8.321538461538463,10.108461538461539
Bingöl,Solhan,38.94082309267707,41.08241219833148,9.119307692307691,0.0,0.614567561225761,0.0,8.032307692307693,10.084615384615384
Bingöl,Yayladere,39.21425852114746,40.13903738595207,10.90576923076923,0.0,0.5631293761473276,0.0,10.005384615384616,11.726923076923075
Bingöl,Yedisu,39.45507218598347,40.64170454260995,6.274153846153846,0.0,0.6001061926626468,0.0,5.296153846153846,7.106923076923077
Bitlis,Adilcevaz,38.84378505707948,42.88409050112477,9.91876923076923,0.0,0.6686945685703618,0.0,8.704615384615384,10.996153846153845
Bitlis,Ahlat,38.8080426986623,42.33104847259745,8.697384615384616,0.0,0.7865698131799349,0.0,7.317692307692307,9.965384615384616
Bitlis,Güroymak,38.58513433949118,42.06813446575023,10.140153846153847,0.0,0.6476783805880277,0.0,9.046923076923077,11.219999999999999
Bitlis,Hizan,38.17296920802111,42.57945685936583,10.769769230769231,0.0,0.5774854296285462,0.0,9.840769230769231,11.69
Bitlis,Merkez,38.30170763734375,42.086734338299166,10.140153846153847,0.0,0.6476783805880277,0.0,9.046923076923077,11.219999999999999
Bitlis,Mutki,38.42641169336891,41.781486870676034,10.140153846153847,0.0,0.6476783805880277,0.0,9.046923076923077,11.219999999999999
Bitlis,Tatvan,38.51799967914113,42.51828497560248,9.85576923076923,0.0,0.6671689675750819,0.0,8.734615384615385,11.011538461538462
Bolu,Dörtdivan,40.62557023633769,32.015302273920305,8.989923076923077,0.0,0.6353867314382929,0.0,8.247692307692308,9.89846153846154
Bolu,Gerede,40.67750222558938,32.289424493167886,8.673538461538461,0.0,0.6280464687138253,0.0,8.009230769230768,9.563846153846153
Bolu,Göynük,40.35526736058966,30.831437477465787,11.427538461538461,0.0,0.6390733141468986,0.0,10.700769230769232,12.346153846153847
Bolu,Kıbrıscık,40.45772979471433,31.88822325927627,8.989923076923077,0.0,0.6353867314382929,0.0,8.247692307692308,9.89846153846154
Bolu,Mengen,40.93990906222086,31.990957250994988,11.059461538461537,0.0,0.6589468267220615,0.0,10.353076923076923,12.069230769230769
Bolu,Merkez,40.72073195594632,31.673141976646576,8.989923076923077,0.0,0.6353867314382929,0.0,8.247692307692308,9.89846153846154
Bolu,Mudurnu,40.51828726530535,31.21715317657329,9.995692307692307,0.0,0.6315886068560149,0.0,9.304615384615385,10.943076923076923
Bolu,Seben,40.43696945302324,31.584044874139128,8.989923076923077,0.0,0.6353867314382929,0.0,8.247692307692308,9.89846153846154
Bolu,Yeniçağa,40.80937533872298,31.99219570377489,11.059461538461537,0.0,0.6589468267220615,0.0,10.353076923076923,12.069230769230769
Burdur,Altınyayla,37.04173890420034,29.5441406747095,12.564615384615385,0.0,0.44904061658737293,0.0,11.657692307692308,13.12846153846154
Burdur,Ağlasun,37.631947177072746,30.593209660332683,13.294538461538462,0.0,0.4643184722316029,0.0,12.391538461538461,14.043076923076923
Burdur,Bucak,37.37859072254869,30.58877637477481,13.294538461538462,0.0,0.4643184722316029,0.0,12.391538461538461,14.043076923076923
Burdur,Gölhisar,37.18845572099243,29.52214544826325,12.564615384615385,0.0,0.44904061658737293,0.0,11.657692307692308,13.12846153846154
Burdur,Karamanlı,37.40390578319255,29.85091477079453,12.424923076923076,0.0,0.4890412738423691,0.0,11.463076923076924,13.163846153846153
Burdur,Kemer,37.37395018368012,30.10481044785544,12.424923076923076,0.0,0.4890412738423691,0.0,11.463076923076924,13.163846153846153
Burdur,Merkez,37.62821741796972,30.226163400073304,12.424923076923076,0.0,0.4890412738423691,0.0,11.463076923076924,13.163846153846153
Burdur,Tefenni,37.2930474558543,29.773586929586024,12.424923076923076,0.0,0.4890412738423691,0.0,11.463076923076924,13.163846153846153
